subdivision,period,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
US-IN,2025-09,5.18717e-7,0.0000326674,0.00965561,5.29318e-10,1.07759e-9,0.00378724,0.000828665,1.44283e-7,0.0026143
US-KS,2025-09,2.94394e-7,0.0000236163,0.0271414,2.34346e-9,1.16976e-9,0.00480043,0.000454754,6.99617e-8,0.00296516
US-KY,2025-09,2.10872e-7,0.0000269926,0.00399875,1.26534e-10,5.38851e-10,0.00225919,0.0003794,4.93989e-7,0.00144352
US-LA,2025-09,1.50068e-7,0.0000526683,0.00219178,8.88392e-11,5.57457e-10,0.00246948,0.000275173,0.00000158816,0.00211556
US-MA,2025-09,7.80918e-7,0.00014011,0.0110166,4.61103e-10,2.08221e-9,0.00830081,0.00132002,0.00000349789,0.00666722
US-MD,2025-09,2.41913e-7,0.0000315677,0.00398927,1.82529e-10,5.90719e-10,0.00228798,0.000404512,6.46871e-7,0.00170619
US-ME,2025-09,9.23702e-7,0.000370743,0.0253819,1.40964e-9,4.04553e-9,0.0187994,0.00180548,0.0000111871,0.0150692
US-MI,2025-09,1.80562e-7,0.0000486413,0.00489284,3.31506e-10,6.35321e-10,0.00271296,0.000314038,0.0000013708,0.0022135
US-MN,2025-09,4.88318e-7,0.0000807705,0.018036,1.32762e-9,1.53474e-9,0.00627658,0.000814439,0.00000183621,0.0046163
US-MO,2025-09,2.04378e-7,0.0000160551,0.00613103,4.12153e-10,5.03134e-10,0.00190687,0.000332165,1.40911e-7,0.0012634
US-MS,2025-09,2.3895e-7,0.0000539715,0.00339633,1.51363e-10,7.02893e-10,0.00288672,0.000409529,0.00000147146,0.00240713
US-MT,2025-09,2.30485e-7,0.0000307908,0.022461,1.34126e-9,1.12592e-9,0.00595459,0.000569723,1.38354e-7,0.00235957
US-NC,2025-09,5.5442e-7,0.000058304,0.00846004,3.38238e-10,1.25577e-9,0.00474587,0.000922478,9.77527e-7,0.00340223
US-ND,2025-09,1.89116e-7,0.0000163608,0.0217686,1.82867e-9,8.79173e-10,0.00385215,0.000318053,2.27123e-10,0.00214573
US-NE,2025-09,1.8381e-7,0.0000186203,0.016891,1.41549e-9,7.59711e-10,0.00323395,0.000301253,1.58588e-7,0.00194327
US-NH,2025-09,4.58114e-8,0.000115681,0.00312777,1.4574e-10,8.46991e-10,0.00462172,0.000194665,0.00000396002,0.00394367
US-NJ,2025-09,2.16702e-7,0.0000349511,0.00289583,1.18547e-10,5.4931e-10,0.00213989,0.000361542,8.34904e-7,0.00171709
US-NM,2025-09,0.00000108499,0.000063148,0.0307515,2.11356e-9,2.47817e-9,0.00893198,0.00171632,2.84306e-8,0.00594971
US-NV,2025-09,0.00000159677,0.0000894728,0.0219979,8.62383e-10,3.06923e-9,0.010512,0.00256247,9.48406e-8,0.00719104
US-NY,2025-09,3.12446e-7,0.0000524657,0.0108305,3.93104e-10,1.03787e-9,0.00501934,0.000654052,9.87947e-7,0.00265767
US-OH,2025-09,3.78784e-7,0.0000248815,0.00550843,2.40865e-10,7.55498e-10,0.00262298,0.000607326,1.55743e-7,0.00184844
US-OK,2025-09,2.67873e-7,0.0000302761,0.0251144,2.14195e-9,1.13248e-9,0.00478622,0.00043008,3.57181e-7,0.00298704
US-OR,2025-09,4.04672e-7,0.0000805725,0.0225645,1.07617e-9,1.66974e-9,0.00854283,0.000929493,0.00000151921,0.00420009
US-PA,2025-09,6.17494e-8,0.0000172837,0.00143472,7.93643e-11,2.17372e-10,0.000953082,0.000111987,4.87596e-7,0.000755305
US-RI,2025-09,4.66987e-7,0.0000428431,0.00674891,3.00152e-10,1.00206e-9,0.00360984,0.000755463,6.31553e-7,0.00267593
US-SC,2025-09,2.22786e-7,0.0000502677,0.00350224,1.29367e-10,6.70838e-10,0.00284625,0.000396171,0.00000134235,0.00223196
US-SD,2025-09,5.05349e-7,0.0000431684,0.0459556,3.57723e-9,2.07608e-9,0.00930264,0.000913596,5.68252e-10,0.00486095
US-TN,2025-09,1.31035e-7,0.0000249762,0.00363969,9.39442e-11,4.28602e-10,0.00206078,0.000272528,5.36763e-7,0.00116626
US-TX,2025-09,7.2517e-7,0.0000456991,0.0191525,1.27786e-9,1.6436e-9,0.00593141,0.0011519,1.54903e-7,0.00400279
US-UT,2025-09,8.59474e-7,0.0000502287,0.0127838,5.54695e-10,1.68715e-9,0.00583025,0.00137946,1.17491e-7,0.00399618
US-VA,2025-09,4.99079e-7,0.000113101,0.00668953,2.78108e-10,1.46047e-9,0.00599505,0.000855967,0.00000309038,0.00501525
US-VT,2025-09,0.00000108231,0.000682846,0.0352442,1.53589e-9,6.47501e-9,0.0325612,0.00251128,0.0000215816,0.0255926
US-WA,2025-09,1.24247e-7,0.0000594728,0.0187814,5.88974e-10,1.16074e-9,0.00746206,0.000591483,0.00000111409,0.00252205
US-WI,2025-09,3.94676e-7,0.0000608794,0.00685182,3.16997e-10,1.03064e-9,0.00411662,0.000671124,0.0000013801,0.0030991
US-WV,2025-09,5.70526e-8,0.00000457008,0.00279136,1.59208e-10,1.77433e-10,0.00081592,0.000111341,5.31521e-11,0.000379952
US-WY,2025-09,1.92105e-7,0.0000140298,0.0150129,1.2392e-9,6.95557e-10,0.00287429,0.000310145,1.68586e-10,0.0017007
CA-AB,2025-10,3.72616e-7,0.000148296,0.0196917,1.5581e-9,1.83749e-9,0.00835992,0.000685822,0.00000443901,0.00668266
CA-BC,2025-10,8.36252e-8,0.0000549475,0.0269203,5.52529e-10,1.42789e-9,0.0103883,0.00079925,4.78981e-7,0.00219822
CA-MB,2025-10,9.29121e-8,0.0000452292,0.0297134,6.75965e-10,1.47268e-9,0.0107796,0.000849078,1.40553e-8,0.00197508
CA-NB,2025-10,1.43354e-7,0.000147022,0.0131989,1.01919e-9,1.40262e-9,0.00712261,0.00036357,0.00000481175,0.00575074
CA-NL,2025-10,6.39417e-8,0.0000536097,0.0257333,3.73626e-10,1.38073e-9,0.0103687,0.000796003,4.31044e-7,0.00198775
CA-NS,2025-10,1.96787e-7,0.000145032,0.0174992,1.50536e-9,1.54099e-9,0.00738968,0.00040143,0.00000467376,0.00613307
CA-NT,2025-10,9.49673e-8,0.000132546,0.0114071,4.24031e-10,1.29306e-9,0.00754652,0.000434693,0.00000413513,0.00475213
CA-NU,2025-10,5.26338e-8,0.000172104,0.000894297,6.27436e-11,1.11594e-9,0.00588282,0.000204702,0.00000606059,0.00574481
CA-ON,2025-10,1.70325e-7,0.0000609198,0.013329,7.23974e-10,9.73905e-10,0.00516957,0.000438579,0.00000151954,0.00281177
CA-PE,2025-10,0.00000102719,0.0000716774,0.073988,6.22915e-9,3.51152e-9,0.0140051,0.00159516,4.90325e-8,0.00874337
CA-QC,2025-10,1.02231e-7,0.0000464843,0.0302131,7.69348e-10,1.49466e-9,0.0107626,0.000846212,6.78148e-8,0.0021015
CA-SK,2025-10,1.37127e-7,0.000145168,0.012565,8.80972e-10,1.38289e-9,0.00719534,0.000381068,0.00000471518,0.00558113
CA-YT,2025-10,9.66573e-8,0.0000692508,0.0234504,4.1157e-10,1.41089e-9,0.00996881,0.000767216,0.00000110921,0.00261536
US-AK,2025-10,3.58929e-8,0.0000304252,0.00879021,2.43021e-10,5.39655e-10,0.00364206,0.000260464,6.26425e-7,0.0011878
US-AL,2025-10,7.36622e-8,0.000064996,0.00231483,6.59831e-11,5.55045e-10,0.00289933,0.000195217,0.00000211446,0.00231534
US-AR,2025-10,3.69154e-7,0.0000566443,0.00646446,2.52459e-10,9.72224e-10,0.00398103,0.000644126,0.00000125168,0.00285717
US-AZ,2025-10,7.58359e-7,0.0000459127,0.0123949,5.52452e-10,1.53279e-9,0.00543925,0.00123162,1.26721e-7,0.00361535
US-CA,2025-10,0.00000162502,0.000144189,0.0287144,1.31404e-9,3.62436e-9,0.0136082,0.00269618,0.00000184874,0.00931098
US-CO,2025-10,8.59242e-7,0.0000560879,0.0354905,2.66854e-9,2.28012e-9,0.00870221,0.00137266,1.08759e-7,0.00554613
US-CT,2025-10,1.21631e-7,0.0000412365,0.00185691,7.46619e-11,4.4595e-10,0.0019764,0.00022354,0.00000123179,0.00166898
US-DC,2025-10,0.00000336828,0.00122721,0.0455432,1.95948e-9,1.26388e-8,0.0556496,0.00610845,0.0000374668,0.0489447
US-DE,2025-10,1.56559e-7,0.00000842202,0.00214074,8.8583e-11,2.97462e-10,0.00100221,0.00024912,6.07699e-11,0.000696683
US-FL,2025-10,4.95196e-7,0.0000544119,0.00654516,2.61608e-10,1.10135e-9,0.00405064,0.000808029,9.96855e-7,0.00309229
US-GA,2025-10,3.98603e-7,0.0000831049,0.00553995,2.21502e-10,1.13131e-9,0.00462515,0.000684556,0.00000219714,0.00376952
US-HI,2025-10,5.70549e-7,0.0000793503,0.0116881,6.80011e-10,1.47203e-9,0.00572488,0.00094399,0.00000170005,0.00434609
US-IA,2025-10,5.05151e-7,0.0000442327,0.0491848,4.24623e-9,2.09685e-9,0.00871686,0.000787982,2.17216e-7,0.00535178
US-ID,2025-10,5.91503e-7,0.000125501,0.0323651,1.64941e-9,2.44826e-9,0.0123045,0.00131943,0.00000257899,0.00644848
US-IL,2025-10,2.59102e-7,0.0000190767,0.0129267,1.03102e-9,7.51831e-10,0.00290554,0.000407969,9.96771e-8,0.00188961
US-IN,2025-10,4.45656e-7,0.0000294321,0.0121928,8.21327e-10,1.02913e-9,0.00374841,0.000709831,1.37428e-7,0.00252656
US-KS,2025-10,4.70799e-7,0.0000354388,0.0465949,4.04914e-9,1.93436e-9,0.00796454,0.000722465,4.54908e-10,0.00486077
US-KY,2025-10,2.12908e-7,0.0000286717,0.00424999,1.30558e-10,5.6077e-10,0.00239898,0.000389771,5.37773e-7,0.00150404
US-LA,2025-10,1.54095e-7,0.0000557286,0.00226579,9.17261e-11,5.82821e-10,0.00259422,0.000284091,0.00000168901,0.00222599
US-MA,2025-10,5.9743e-7,0.00012205,0.00884762,3.91271e-10,1.69245e-9,0.00689046,0.00102097,0.00000320305,0.00560723
US-MD,2025-10,1.94809e-7,0.0000273814,0.00405408,2.2052e-10,5.08979e-10,0.00201938,0.00032844,5.80177e-7,0.00148451
US-ME,2025-10,8.54794e-7,0.000325439,0.0313721,2.00233e-9,3.83808e-9,0.0178446,0.00166601,0.00000962511,0.0138195
US-MI,2025-10,1.78982e-7,0.0000493512,0.00762257,5.819e-10,7.05561e-10,0.00306683,0.000312439,0.00000136999,0.00239364
US-MN,2025-10,5.36213e-7,0.0000868047,0.028227,2.24824e-9,1.87984e-9,0.00780651,0.000886713,0.00000187136,0.00551704
US-MO,2025-10,2.04906e-7,0.0000149255,0.00984871,7.56988e-10,5.88552e-10,0.00231238,0.000330659,6.32889e-8,0.0014499
US-MS,2025-10,2.26691e-7,0.000057087,0.00347527,1.68021e-10,7.08175e-10,0.00295983,0.000392512,0.00000160443,0.0024902
US-MT,2025-10,2.32771e-7,0.0000302597,0.0254961,1.65181e-9,1.19497e-9,0.00622163,0.000561415,1.0289e-7,0.00254969
US-NC,2025-10,6.17703e-7,0.0000656237,0.00985433,4.09704e-10,1.41487e-9,0.00537919,0.00103045,0.00000110474,0.00383277
US-ND,2025-10,2.72568e-7,0.0000229724,0.0310596,2.6392e-9,1.24996e-9,0.0054054,0.00044697,3.15975e-10,0.00307752
US-NE,2025-10,2.58712e-7,0.0000247708,0.0260158,2.21046e-9,1.11411e-9,0.00474327,0.000418662,1.55623e-7,0.00282964
US-NH,2025-10,4.58743e-8,0.0000899796,0.00382378,2.13564e-10,7.09586e-10,0.00384984,0.000174154,0.00000303593,0.00315439
US-NJ,2025-10,1.86317e-7,0.0000357113,0.00250959,1.04341e-10,5.06604e-10,0.00202692,0.000314882,9.20391e-7,0.00166146
US-NM,2025-10,0.00000107995,0.000064712,0.0379964,2.79982e-9,2.65791e-9,0.00980073,0.00170338,2.83376e-8,0.0064309
US-NV,2025-10,0.00000163386,0.000089126,0.0228892,9.07241e-10,3.1372e-9,0.01075,0.00262358,6.5705e-10,0.00729468
US-NY,2025-10,2.84967e-7,0.0000518568,0.0121088,5.2676e-10,1.03237e-9,0.00508023,0.000611803,0.00000100038,0.00265927
US-OH,2025-10,3.89088e-7,0.0000268798,0.00680213,3.53839e-10,8.12096e-10,0.00287297,0.00062431,1.96183e-7,0.00201005
US-OK,2025-10,3.60499e-7,0.000038092,0.0341581,2.92329e-9,1.51574e-9,0.00637672,0.000574197,3.86464e-7,0.0039606
US-OR,2025-10,3.72359e-7,0.0000797135,0.0264252,1.31393e-9,1.74477e-9,0.00926548,0.000925543,0.00000142709,0.00423932
US-PA,2025-10,6.94056e-8,0.000020831,0.00220865,1.45218e-10,2.67297e-10,0.00118637,0.000126459,5.92825e-7,0.000930571
US-RI,2025-10,4.02501e-7,0.0000682463,0.00650241,3.26068e-10,1.06763e-9,0.0042133,0.000673051,0.00000165966,0.00336546
US-SC,2025-10,1.87222e-7,0.0000437805,0.00293827,1.08959e-10,5.72721e-10,0.00244,0.000333846,0.00000118348,0.00192571
US-SD,2025-10,5.71442e-7,0.0000493797,0.0583481,4.71176e-9,2.49511e-9,0.0110937,0.00100591,6.67626e-10,0.00594929
US-TN,2025-10,1.5141e-7,0.000031045,0.00477292,1.15714e-10,5.30313e-10,0.00264418,0.000331708,6.66951e-7,0.00141982
US-TX,2025-10,7.3786e-7,0.0000470205,0.0233801,1.6667e-9,1.77044e-9,0.00650047,0.00116918,1.41145e-7,0.00432592
US-UT,2025-10,8.4614e-7,0.0000465189,0.0130467,5.78309e-10,1.65663e-9,0.0057269,0.00135927,3.4944e-10,0.00385914
US-VA,2025-10,6.25205e-7,0.000135069,0.0083994,3.49252e-10,1.79055e-9,0.00729724,0.00106764,0.00000363414,0.00606871
US-VT,2025-10,9.78996e-7,0.000306778,0.0422196,2.09463e-9,4.29291e-9,0.0211413,0.00212093,0.00000815929,0.0135057
US-WA,2025-10,1.32418e-7,0.0000566782,0.0224499,8.34494e-10,1.26016e-9,0.00807295,0.000630877,9.12929e-7,0.00260218
US-WI,2025-10,3.8792e-7,0.0000710769,0.00842534,4.50108e-10,1.12524e-9,0.00466686,0.000673619,0.00000173138,0.00349829
US-WV,2025-10,5.59237e-8,0.00000455479,0.00395843,2.85825e-10,2.01607e-10,0.000903034,0.000103204,5.63195e-11,0.000459529
US-WY,2025-10,2.3912e-7,0.0000182152,0.0219039,1.84916e-9,9.4809e-10,0.00396245,0.000382629,2.3063e-10,0.00233921
CA-AB,2025-11,2.61881e-7,0.000148385,0.0171323,1.40235e-9,1.6369e-9,0.00771524,0.000513221,0.0000046676,0.00632628
CA-BC,2025-11,8.23169e-8,0.0000564756,0.0265628,5.44771e-10,1.42232e-9,0.0103256,0.000790206,5.53394e-7,0.00224146
CA-MB,2025-11,8.8486e-8,0.0000452943,0.0293532,6.3214e-10,1.46108e-9,0.0107624,0.000846946,2.01492e-8,0.00193766
CA-NB,2025-11,1.49063e-7,0.00013164,0.0168104,1.10577e-9,1.44945e-9,0.00772757,0.000442291,0.00000407713,0.00530364
CA-NL,2025-11,6.33551e-8,0.0000506529,0.0262835,3.72286e-10,1.38512e-9,0.0104785,0.000810531,2.90961e-7,0.00188588
CA-NS,2025-11,1.95292e-7,0.000144817,0.0172949,1.46633e-9,1.53653e-9,0.00741127,0.000406164,0.00000465875,0.00609598
CA-NT,2025-11,7.23401e-8,0.000133715,0.0101371,3.08124e-10,1.24317e-9,0.00740406,0.000405562,0.00000422191,0.00466147
CA-NU,2025-11,5.19066e-8,0.000172292,0.000885005,6.24158e-11,1.11593e-9,0.00588566,0.000203706,0.00000606872,0.005749
CA-ON,2025-11,1.40016e-7,0.0000591476,0.015353,8.98199e-10,9.81667e-10,0.0053555,0.000401128,0.00000147074,0.00279294
CA-PE,2025-11,8.10011e-7,0.0000612917,0.0738705,6.37506e-9,3.17618e-9,0.0129852,0.00124808,6.97416e-8,0.00799223
CA-QC,2025-11,1.05181e-7,0.0000462354,0.0305125,8.01582e-10,1.50306e-9,0.0107812,0.000848299,5.4408e-8,0.00212155
CA-SK,2025-11,1.2498e-7,0.000147342,0.0114081,7.88681e-10,1.35121e-9,0.00707518,0.000362024,0.0000048297,0.00556427
CA-YT,2025-11,7.71758e-8,0.0000752794,0.0216424,3.51622e-10,1.36177e-9,0.00963788,0.000710256,0.00000143085,0.00273335
US-AK,2025-11,3.84894e-8,0.0000308707,0.00974856,2.63524e-10,5.80861e-10,0.00395949,0.000287003,5.90466e-7,0.00121677
US-AL,2025-11,5.85461e-8,0.0000582323,0.00212711,5.71412e-11,4.91486e-10,0.00261457,0.000167397,0.00000190032,0.00205481
US-AR,2025-11,3.20937e-7,0.000054843,0.00590879,2.35961e-10,8.8771e-10,0.00370759,0.000567561,0.00000127964,0.00267533
US-AZ,2025-11,6.33919e-7,0.0000362735,0.01084,4.611e-10,1.28839e-9,0.0046571,0.00104304,2.89175e-10,0.00295017
US-CA,2025-11,0.00000112881,0.000120975,0.0222193,1.08507e-9,2.70518e-9,0.010513,0.00190068,0.00000198428,0.00725079
US-CO,2025-11,6.92245e-7,0.0000474644,0.0320394,2.44711e-9,1.9395e-9,0.00755686,0.00111393,1.22435e-7,0.00473167
US-CT,2025-11,7.94391e-8,0.000035879,0.0012692,5.18512e-11,3.46649e-10,0.0015978,0.000153398,0.00000112264,0.00138195
US-DC,2025-11,0.00000165822,0.000805581,0.0226616,1.00697e-9,7.43182e-9,0.0339994,0.0031511,0.0000256563,0.0306548
US-DE,2025-11,1.34022e-7,0.00000721164,0.00184036,7.65644e-11,2.54844e-10,0.000858902,0.000213254,5.20748e-11,0.000596932
US-FL,2025-11,5.74823e-7,0.000066508,0.00760162,3.04378e-10,1.29855e-9,0.00481169,0.00094035,0.00000127697,0.00369851
US-GA,2025-11,3.91669e-7,0.0000916985,0.00551729,2.2049e-10,1.17432e-9,0.00489471,0.000681486,0.0000025149,0.00403098
US-HI,2025-11,5.31216e-7,0.0000659473,0.0112164,6.54842e-10,1.33286e-9,0.0051341,0.000875991,0.00000129065,0.00380259
US-IA,2025-11,4.88029e-7,0.0000434019,0.0491262,4.24404e-9,2.07072e-9,0.00865499,0.000763712,2.13719e-7,0.00528271
US-ID,2025-11,4.03646e-7,0.000108766,0.0292799,1.43785e-9,2.04896e-9,0.0109784,0.00103514,0.00000231437,0.00532579
US-IL,2025-11,2.44749e-7,0.0000189837,0.0139171,1.13475e-9,7.57558e-10,0.0029723,0.000384605,1.13313e-7,0.00191984
US-IN,2025-11,3.51432e-7,0.000025548,0.0137185,1.03165e-9,9.26077e-10,0.00351176,0.000558876,1.53605e-7,0.00231548
US-KS,2025-11,4.49309e-7,0.0000365078,0.0449147,3.90672e-9,1.87301e-9,0.00773989,0.000691007,9.26686e-8,0.00475336
US-KY,2025-11,1.26095e-7,0.0000247728,0.00322153,8.72118e-11,4.05925e-10,0.00191179,0.000255173,5.58679e-7,0.0011458
US-LA,2025-11,1.20909e-7,0.0000535339,0.00185443,7.48025e-11,5.18725e-10,0.00237901,0.000231667,0.00000167275,0.00206608
US-MA,2025-11,4.81087e-7,0.00011091,0.00741148,3.4002e-10,1.44591e-9,0.00600285,0.000832054,0.00000302709,0.00494066
US-MD,2025-11,2.11873e-7,0.0000322808,0.00561641,3.45074e-10,5.99481e-10,0.00244046,0.000360919,7.04742e-7,0.00176286
US-ME,2025-11,6.31277e-7,0.000311167,0.0284203,1.90948e-9,3.39828e-9,0.0162871,0.00130053,0.00000955721,0.0127753
US-MI,2025-11,1.69308e-7,0.0000494092,0.00891549,7.05573e-10,7.26298e-10,0.00320171,0.000297989,0.00000137494,0.00245221
US-MN,2025-11,4.29189e-7,0.0000846437,0.0258618,2.09683e-9,1.6771e-9,0.00715214,0.000721876,0.00000200467,0.00509842
US-MO,2025-11,1.97299e-7,0.00001529,0.010866,8.57344e-10,6.06249e-10,0.00242072,0.000318505,8.03106e-8,0.00150851
US-MS,2025-11,2.12656e-7,0.0000663141,0.00345918,1.77615e-10,7.45455e-10,0.00321607,0.000377171,0.00000196032,0.00276276
US-MT,2025-11,1.93352e-7,0.0000294261,0.0249531,1.54546e-9,1.14239e-9,0.00623865,0.000527954,1.01373e-7,0.00235596
US-NC,2025-11,4.82001e-7,0.0000572675,0.00780798,3.19589e-10,1.14524e-9,0.00444118,0.000812318,0.00000107128,0.00318639
US-ND,2025-11,2.48759e-7,0.0000213872,0.0285647,2.40618e-9,1.15267e-9,0.00503483,0.000415849,2.96255e-10,0.00281914
US-NE,2025-11,2.32799e-7,0.0000204713,0.0241075,2.03616e-9,1.0119e-9,0.00433911,0.000381063,5.81677e-8,0.0025163
US-NH,2025-11,5.75126e-8,0.000110062,0.00479466,2.75364e-10,8.71844e-10,0.00471576,0.00021373,0.00000371225,0.00387108
US-NJ,2025-11,1.50512e-7,0.0000303838,0.00203201,8.48824e-11,4.18538e-10,0.00168805,0.000255464,7.98458e-7,0.00139234
US-NM,2025-11,9.59606e-7,0.000058402,0.0377464,2.8632e-9,2.46426e-9,0.00919619,0.00151082,2.1597e-8,0.00598542
US-NV,2025-11,0.00000128784,0.0000732705,0.0179892,7.17609e-10,2.48831e-9,0.00854645,0.00206774,1.13199e-7,0.00584984
US-NY,2025-11,2.35726e-7,0.0000496888,0.0127344,5.96453e-10,9.77724e-10,0.00499762,0.000541088,9.91776e-7,0.00251687
US-OH,2025-11,1.85199e-7,0.0000127951,0.00425782,2.61676e-10,4.11923e-10,0.00149254,0.000297251,8.26162e-8,0.00101668
US-OK,2025-11,3.9593e-7,0.0000403926,0.0377159,3.22788e-9,1.66124e-9,0.00698341,0.000629925,3.70118e-7,0.00431409
US-OR,2025-11,2.44702e-7,0.0000723352,0.0234039,1.03893e-9,1.48257e-9,0.00850935,0.000751057,0.0000013733,0.0035182
US-PA,2025-11,5.48382e-8,0.0000207644,0.00230358,1.65412e-10,2.50961e-10,0.00114855,0.000103318,6.16229e-7,0.000907373
US-RI,2025-11,3.31973e-7,0.0000698918,0.00573224,3.04816e-10,9.70905e-10,0.00396218,0.000564609,0.00000185259,0.00324002
US-SC,2025-11,1.79362e-7,0.000049825,0.00287185,1.06604e-10,5.97864e-10,0.00261207,0.000326744,0.00000141335,0.00210164
US-SD,2025-11,4.62631e-7,0.0000430878,0.0499209,3.91422e-9,2.13099e-9,0.00980856,0.000866195,6.0123e-10,0.00497077
US-TN,2025-11,1.11963e-7,0.0000303742,0.00465159,1.00341e-10,4.79959e-10,0.00257569,0.000280639,6.96633e-7,0.00129353
US-TX,2025-11,7.1359e-7,0.0000463149,0.0262656,1.95572e-9,1.80643e-9,0.00673569,0.00112838,1.33459e-7,0.00443246
US-UT,2025-11,5.25541e-7,0.0000331494,0.00851104,3.77928e-10,1.06785e-9,0.00379743,0.000853736,1.37567e-7,0.00254562
US-VA,2025-11,4.59181e-7,0.000134607,0.00621143,2.64195e-10,1.52767e-9,0.00651952,0.000809344,0.00000393682,0.00561031
US-VT,2025-11,7.18134e-7,0.00045247,0.037034,1.76027e-9,4.72118e-9,0.0246349,0.00183836,0.0000138656,0.0174008
US-WA,2025-11,1.22244e-7,0.0000612206,0.0241544,8.43452e-10,1.34424e-9,0.00881953,0.000670689,9.87979e-7,0.00272024
US-WI,2025-11,2.37468e-7,0.0000535663,0.0066589,3.84246e-10,7.91454e-10,0.00344937,0.00042967,0.00000138736,0.0025353
US-WV,2025-11,5.75878e-8,0.00000496437,0.00504017,3.83165e-10,2.331e-10,0.00105513,0.000106324,6.50753e-11,0.000539201
US-WY,2025-11,2.37091e-7,0.0000185805,0.0235859,2.00631e-9,9.89255e-10,0.00416918,0.00037923,2.42196e-10,0.00244738
CA-AB,2025-12,2.26839e-7,0.000148092,0.0168234,1.39974e-9,1.5838e-9,0.00755967,0.000458108,0.00000472364,0.00623313
CA-BC,2025-12,7.27606e-8,0.0000566766,0.0257924,4.50401e-10,1.39789e-9,0.0102924,0.000785788,5.68399e-7,0.00216277
CA-MB,2025-12,8.50759e-8,0.0000451962,0.0291058,5.98584e-10,1.45246e-9,0.0107548,0.000846055,1.77811e-8,0.00190398
CA-NB,2025-12,1.09601e-7,0.000115111,0.0110561,7.73296e-10,1.12914e-9,0.00590885,0.000311919,0.00000371183,0.00447381
CA-NL,2025-12,6.30537e-8,0.0000484508,0.0267075,3.72639e-10,1.38889e-9,0.0105621,0.000821516,1.86317e-7,0.00181121
CA-NS,2025-12,1.68333e-7,0.000145146,0.0157358,1.27285e-9,1.47856e-9,0.00734005,0.000387968,0.00000469548,0.00591417
CA-NT,2025-12,7.19958e-8,0.000132392,0.0106379,3.27462e-10,1.25196e-9,0.00749341,0.000413105,0.00000415476,0.00462826
CA-NU,2025-12,5.18976e-8,0.000173271,0.000886056,6.26168e-11,1.12179e-9,0.0059177,0.000204391,0.00000610377,0.00578084
CA-ON,2025-12,1.2012e-7,0.000061663,0.0139536,8.16453e-10,9.3159e-10,0.00511942,0.000361037,0.00000162939,0.00277774
CA-PE,2025-12,7.51091e-7,0.0000583924,0.0738842,6.41893e-9,3.08583e-9,0.0127111,0.00115382,7.20291e-8,0.00778856
CA-QC,2025-12,1.01595e-7,0.0000463853,0.030198,7.65148e-10,1.49348e-9,0.0107645,0.000846253,6.37117e-8,0.00209387
CA-SK,2025-12,1.2588e-7,0.000148025,0.0115951,8.12691e-10,1.35975e-9,0.00710281,0.000361402,0.00000485485,0.00560451
CA-YT,2025-12,6.51128e-8,0.000111694,0.0139239,2.44916e-10,1.26927e-9,0.00824864,0.000518355,0.00000317177,0.00385995
US-AK,2025-12,4.02196e-8,0.0000288801,0.010966,2.80037e-10,6.17811e-10,0.00430282,0.000319962,4.50126e-7,0.00116011
US-AL,2025-12,4.75361e-8,0.0000565623,0.00183115,4.94487e-11,4.5841e-10,0.00245863,0.000145056,0.00000187004,0.00197079
US-AR,2025-12,2.32832e-7,0.0000454932,0.00473207,1.89928e-10,6.93153e-10,0.00299187,0.000423493,0.00000111518,0.00213633
US-AZ,2025-12,5.55217e-7,0.0000371503,0.00993981,4.42314e-10,1.17217e-9,0.00431678,0.00091838,1.86629e-7,0.00278288
US-CA,2025-12,0.00000105451,0.000124219,0.0227022,1.11793e-9,2.65561e-9,0.0106283,0.001809,0.00000219202,0.00719853
US-CO,2025-12,6.16834e-7,0.00004439,0.0332001,2.58118e-9,1.86078e-9,0.00743933,0.00100286,1.20908e-7,0.00453975
US-CT,2025-12,5.86049e-8,0.0000346581,0.00101507,4.14644e-11,3.07477e-10,0.00146873,0.00012065,0.00000111793,0.00128679
US-DC,2025-12,7.2e-7,0.00241,0.0123,8.7e-10,1.56e-8,0.0823,0.00284,0.0000849,0.0804
US-DE,2025-12,1.0395e-7,0.0000217145,0.00143728,6.18872e-11,2.94251e-10,0.00119357,0.000176928,5.77292e-7,0.000987392
US-FL,2025-12,4.70759e-7,0.0000592545,0.00624904,2.50492e-10,1.0929e-9,0.00410358,0.000774014,0.00000121618,0.00318486
US-GA,2025-12,2.7634e-7,0.0000844419,0.00398023,1.60472e-10,9.49602e-10,0.00412237,0.00049665,0.0000024777,0.00348713
US-HI,2025-12,4.221e-7,0.000057854,0.00874323,5.22167e-10,1.08451e-9,0.00419117,0.000694268,0.00000123215,0.00320073
US-IA,2025-12,4.60193e-7,0.0000408006,0.0478178,4.14001e-9,1.98875e-9,0.00833618,0.000719682,1.82082e-7,0.00506609
