country,period,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
BB,2021-02,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2021-03,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2021-04,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2021-05,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2021-06,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2021-07,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2021-08,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2021-09,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2021-10,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2021-11,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2021-12,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-01,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-02,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-03,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-04,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-05,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-06,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-07,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-08,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-09,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-10,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-11,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2022-12,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-01,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-02,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-03,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-04,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-05,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-06,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-07,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-08,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-09,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-10,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-11,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2023-12,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BB,2024-01,2.14032e-7,0.0000114856,0.00281456,1.10544e-10,4.0376e-10,0.00135632,0.000340648,8.232e-11,0.00094472
BD,2019-01,2.7178e-8,0.00000608231,0.00103491,4.16937e-11,1.01863e-10,0.000500641,0.0000583708,1.38695e-7,0.000285159
BD,2019-02,1.99447e-8,0.00000619794,0.00107738,4.41644e-11,9.57799e-11,0.000505568,0.0000494025,1.51629e-7,0.000273091
BD,2019-03,2.42911e-8,0.00000619105,0.00118226,4.95248e-11,1.03946e-10,0.00053445,0.0000565666,1.4183e-7,0.000286401
BD,2019-04,2.54686e-8,0.00000586742,0.00120952,5.01913e-11,1.04321e-10,0.000533393,0.0000584966,1.27296e-7,0.000279021
BD,2019-05,2.72453e-8,0.00000573317,0.00121164,5.37308e-11,1.04966e-10,0.000522084,0.000059607,1.21906e-7,0.000281433
BD,2019-06,3.18703e-8,0.00000587455,0.00124851,4.94237e-11,1.13247e-10,0.000557193,0.00006841,1.1578e-7,0.000293757
BD,2019-07,2.18782e-8,0.00000578999,0.00135653,4.39244e-11,1.06967e-10,0.00059851,0.0000603834,1.1676e-7,0.000262469
BD,2019-08,3.0069e-8,0.00000653231,0.00162285,4.93043e-11,1.30526e-10,0.000716119,0.0000781759,1.18323e-7,0.000308211
BD,2019-09,3.82311e-8,0.00000693609,0.00168623,5.30166e-11,1.44007e-10,0.000751774,0.0000899483,1.19565e-7,0.000343059
BD,2019-10,3.28567e-8,0.00000664554,0.00149243,5.32151e-11,1.28291e-10,0.000663864,0.0000765689,1.28878e-7,0.000322209
BD,2019-11,2.91943e-8,0.00000574853,0.00124759,4.82149e-11,1.09677e-10,0.00055306,0.0000651682,1.14363e-7,0.000282413
BD,2019-12,1.08853e-8,0.00000351843,0.000724885,2.66688e-11,5.82415e-11,0.000324218,0.000030441,8.05067e-8,0.000154374
BD,2020-01,1.23837e-8,0.0000037052,0.000627135,2.56665e-11,5.72088e-11,0.000298454,0.0000298642,9.06469e-8,0.000163945
BD,2020-02,2.6817e-8,0.00000523523,0.000996871,3.83902e-11,9.54059e-11,0.000467232,0.0000571986,1.09408e-7,0.000254722
BD,2020-03,3.11148e-8,0.00000563159,0.00115448,4.94914e-11,1.07084e-10,0.000513289,0.0000642935,1.14062e-7,0.000284744
BD,2020-04,3.46303e-8,0.00000563807,0.00106951,4.76188e-11,1.07901e-10,0.000490911,0.0000669318,1.13658e-7,0.000292587
BD,2020-05,4.75029e-8,0.00000723021,0.00149633,6.43256e-11,1.46364e-10,0.000670379,0.0000926779,1.35503e-7,0.000384113
BD,2020-06,2.90721e-8,0.00000666424,0.00142675,5.48664e-11,1.21196e-10,0.000631471,0.0000689984,1.39852e-7,0.000315378
BD,2020-07,2.5078e-8,0.00000645865,0.00142771,4.77632e-11,1.16789e-10,0.000639999,0.000066011,1.33954e-7,0.000294075
BD,2020-08,2.53359e-8,0.00000663185,0.00141149,4.81928e-11,1.17376e-10,0.000638793,0.0000658324,1.41047e-7,0.000300721
BD,2020-09,2.5564e-8,0.00000618122,0.00123613,4.43668e-11,1.08422e-10,0.000569538,0.0000616525,1.33409e-7,0.000285083
BD,2020-10,3.39989e-8,0.00000687702,0.00158178,5.76983e-11,1.33824e-10,0.0006937,0.000079502,1.32528e-7,0.000335058
BD,2020-11,2.33053e-8,0.00000670596,0.00142216,5.17943e-11,1.15355e-10,0.000633178,0.0000623238,1.47898e-7,0.000300771
BD,2020-12,1.74944e-8,0.00000549713,0.000910174,3.92234e-11,8.28645e-11,0.000431202,0.0000421342,1.37624e-7,0.000242083
BD,2021-01,3.46579e-8,0.00000694717,0.00121272,5.91225e-11,1.1962e-10,0.000555892,0.0000684976,1.58012e-7,0.000342371
BD,2021-02,4.77458e-8,0.00000778785,0.00146937,6.78047e-11,1.48262e-10,0.000669533,0.0000914029,1.58769e-7,0.00040544
BD,2021-03,4.39298e-8,0.00000704355,0.00135456,6.16792e-11,1.35914e-10,0.000614905,0.0000843267,1.41156e-7,0.000368562
BD,2021-04,4.03353e-8,0.00000631768,0.00125565,5.87302e-11,1.24016e-10,0.000558391,0.0000769751,1.24706e-7,0.000334977
BD,2021-05,4.6592e-8,0.00000706106,0.00145735,7.08404e-11,1.41591e-10,0.000631633,0.0000879381,1.36862e-7,0.000381365
BD,2021-06,4.33401e-8,0.0000067377,0.00134703,5.98148e-11,1.33441e-10,0.00060647,0.0000837176,1.3045e-7,0.000355953
BD,2021-07,3.95952e-8,0.0000066661,0.00140925,5.52977e-11,1.3217e-10,0.000635386,0.0000821841,1.26635e-7,0.000341033
BD,2021-08,4.13282e-8,0.0000060427,0.00135738,4.8075e-11,1.29516e-10,0.000617155,0.0000848368,1.01074e-7,0.000320147
BD,2021-09,3.49994e-8,0.00000586947,0.00136965,4.78727e-11,1.21945e-10,0.00060963,0.0000768126,1.02792e-7,0.000299166
BD,2021-10,3.77275e-8,0.00000626323,0.00150287,5.66303e-11,1.31268e-10,0.000651202,0.0000818725,1.09727e-7,0.000323836
BD,2021-11,4.56346e-8,0.00000741585,0.0016165,6.88158e-11,1.4952e-10,0.00070683,0.0000925613,1.39774e-7,0.000388077
BD,2021-12,4.17889e-8,0.000006861,0.00133999,6.03557e-11,1.32064e-10,0.000604744,0.0000813635,1.37763e-7,0.000356673
BD,2022-01,5.54847e-8,0.00000836139,0.0016176,6.85455e-11,1.66284e-10,0.000749876,0.00010638,1.59674e-7,0.000442094
BD,2022-02,6.05486e-8,0.00000868851,0.00156984,7.22154e-11,1.71301e-10,0.000738482,0.000110579,1.69408e-7,0.000467752
BD,2022-03,5.77381e-8,0.00000750927,0.00153691,7.35196e-11,1.59516e-10,0.00068083,0.000104529,1.33947e-7,0.000423946
BD,2022-04,6.07788e-8,0.00000770677,0.0016792,7.80613e-11,1.69124e-10,0.000731117,0.000111561,1.30467e-7,0.000439927
BD,2022-05,5.9107e-8,0.00000771125,0.00173429,8.03584e-11,1.69135e-10,0.000743634,0.000110292,1.3081e-7,0.00043735
BD,2022-06,5.22633e-8,0.00000713856,0.00162262,6.85898e-11,1.55554e-10,0.00070785,0.000101359,1.20137e-7,0.000394741
BD,2022-07,5.25223e-8,0.00000707065,0.00158728,6.02623e-11,1.55453e-10,0.000715426,0.00010337,1.14825e-7,0.00038744
BD,2022-08,5.40072e-8,0.0000077874,0.00165435,6.36728e-11,1.63555e-10,0.000756256,0.00010679,1.36135e-7,0.000416224
BD,2022-09,5.15716e-8,0.00000751993,0.00165141,6.55527e-11,1.5878e-10,0.000738584,0.000102652,1.31208e-7,0.000403089
BD,2022-10,6.73546e-8,0.00000922101,0.00212508,8.86351e-11,2.01945e-10,0.000924878,0.000131613,1.53598e-7,0.000509356
BD,2022-11,6.8883e-8,0.00000954897,0.00197776,8.79749e-11,1.99702e-10,0.000884465,0.000129529,1.72039e-7,0.000524149
BD,2022-12,6.3137e-8,0.00000975129,0.00182216,9.15453e-11,1.87496e-10,0.000817377,0.000116073,1.9902e-7,0.000520547
BD,2023-01,6.71648e-8,0.00000999571,0.00176837,9.02195e-11,1.91492e-10,0.000813475,0.000120346,2.04773e-7,0.000537514
BD,2023-02,7.64211e-8,0.0000101343,0.00186635,9.27249e-11,2.06235e-10,0.00085772,0.000134843,1.92163e-7,0.000565291
BD,2023-03,1.45927e-7,0.0000121158,0.00254085,1.14104e-10,3.19619e-10,0.00119123,0.000241642,1.36399e-7,0.000806604
BD,2023-04,7.59716e-8,0.0000087552,0.00178112,9.21778e-11,1.94073e-10,0.000781698,0.000130761,1.48494e-7,0.000519675
BD,2023-05,8.05275e-8,0.00000943073,0.00191135,9.5943e-11,2.07882e-10,0.000847012,0.000140037,1.60313e-7,0.000554303
BD,2023-06,6.49892e-8,0.00000868301,0.00168716,7.7638e-11,1.8008e-10,0.000771962,0.000118233,1.58785e-7,0.000481294
BD,2023-07,6.7577e-8,0.00000860819,0.00173507,7.58088e-11,1.84806e-10,0.000795088,0.000123693,1.48477e-7,0.000483434
BD,2023-08,5.96349e-8,0.00000888842,0.00192693,6.99807e-11,1.86493e-10,0.000882663,0.000121353,1.54222e-7,0.000468086
BD,2023-09,7.12506e-8,0.0000098261,0.00222498,8.25265e-11,2.15088e-10,0.00100274,0.000142366,1.601e-7,0.000533266
BD,2023-10,9.90754e-8,0.000011302,0.00258569,9.99771e-11,2.66721e-10,0.0011682,0.000185436,1.61569e-7,0.000657759
BD,2023-11,8.90099e-8,0.0000119007,0.00257099,1.16366e-10,2.55581e-10,0.00112686,0.000166615,2.07197e-7,0.000664903
BD,2023-12,7.69805e-8,0.0000115932,0.00224179,1.06213e-10,2.28605e-10,0.00100901,0.000143753,2.27737e-7,0.000621084
BD,2024-01,7.69805e-8,0.0000115932,0.00224179,1.06213e-10,2.28605e-10,0.00100901,0.000143753,2.27737e-7,0.000621084
BE,2019-01,1.36614e-7,0.0000904905,0.00883573,7.08083e-10,9.32297e-10,0.00448146,0.00028231,0.00000289575,0.00370828
BE,2019-02,2.42579e-7,0.0000879163,0.0099586,7.33205e-10,1.07681e-9,0.00486118,0.000446404,0.00000260051,0.0038888
BE,2019-03,2.86591e-7,0.0000652226,0.0127833,9.83229e-10,1.06166e-9,0.00453104,0.000490466,0.00000169333,0.0034183
BE,2019-04,3.87603e-7,0.0000501372,0.0102244,6.80613e-10,1.03251e-9,0.00401832,0.00063535,0.00000100158,0.00297146
BE,2019-05,4.16668e-7,0.000055931,0.0102326,6.54988e-10,1.10455e-9,0.00431352,0.000686924,0.00000115329,0.00321046
BE,2019-06,5.04589e-7,0.000116671,0.0124041,8.00729e-10,1.63012e-9,0.00681836,0.000866334,0.00000315003,0.00547987
BE,2019-07,4.28618e-7,0.000103391,0.00950869,5.93973e-10,1.38345e-9,0.00578577,0.000736389,0.00000284433,0.004739
BE,2019-08,3.81422e-7,0.000088438,0.0104022,7.11011e-10,1.25711e-9,0.00525535,0.000651097,0.00000238586,0.00421902
BE,2019-09,3.30668e-7,0.000088021,0.0104229,7.49844e-10,1.19193e-9,0.00508816,0.000571382,0.00000246226,0.00411172
BE,2019-10,2.36009e-7,0.000070755,0.0105029,8.21719e-10,9.73333e-10,0.00425054,0.000411837,0.00000201226,0.00337634
BE,2019-11,1.77446e-7,0.0000949632,0.00896283,7.18785e-10,1.00804e-9,0.00469143,0.000339809,0.00000299707,0.00395777
BE,2019-12,1.70529e-7,0.0000825973,0.0120803,1.01626e-9,1.00155e-9,0.00462501,0.000317486,0.00000253863,0.00373227
BE,2020-01,1.80995e-7,0.0000935608,0.0122525,1.01197e-9,1.08676e-9,0.00507286,0.00034628,0.00000290291,0.00410856
BE,2020-02,2.6134e-7,0.0000519909,0.0174229,1.44527e-9,1.06289e-9,0.0045335,0.000434861,0.00000122775,0.00322843
BE,2020-03,4.23542e-7,0.0000975659,0.0161986,1.22117e-9,1.50653e-9,0.00636594,0.000720643,0.00000258119,0.00494197
BE,2020-04,6.12546e-7,0.000116455,0.0147469,9.47683e-10,1.81953e-9,0.00739938,0.00103144,0.00000292932,0.00582064
BE,2020-05,6.41909e-7,0.000116416,0.015558,1.00664e-9,1.87495e-9,0.00757095,0.00107533,0.00000286991,0.00592638
BE,2020-06,5.96394e-7,0.000121644,0.0141778,8.99097e-10,1.81783e-9,0.00747334,0.00101281,0.00000314529,0.00591928
BE,2020-07,5.2112e-7,0.000108662,0.0128871,8.45432e-10,1.61251e-9,0.0066306,0.00088199,0.00000283589,0.0052885
BE,2020-08,5.17846e-7,0.000115407,0.0135424,8.85516e-10,1.66906e-9,0.00698319,0.000889485,0.00000306341,0.00552366
BE,2020-09,4.29338e-7,0.0000980733,0.0128504,8.98193e-10,1.43573e-9,0.00602454,0.000734081,0.0000026171,0.00476361
BE,2020-10,2.94956e-7,0.0000401951,0.017891,1.45085e-9,1.04792e-9,0.00434066,0.000482978,7.3315e-7,0.00292728
BE,2020-11,2.21006e-7,0.0000810412,0.0129181,1.06092e-9,1.07506e-9,0.00481857,0.000393741,0.00000238584,0.00382894
BE,2020-12,1.78661e-7,0.0000787842,0.0132142,1.117e-9,1.01649e-9,0.00465533,0.000326439,0.00000237734,0.00369259
BE,2021-01,1.69183e-7,0.0000707842,0.0114291,9.52574e-10,9.13772e-10,0.00416628,0.00030822,0.00000212262,0.00330484
BE,2021-02,2.63654e-7,0.0000612847,0.0141132,1.13553e-9,1.04011e-9,0.00445574,0.000447001,0.0000015878,0.00333582
BE,2021-03,3.7019e-7,0.000075621,0.0130649,9.6134e-10,1.23276e-9,0.00512878,0.000624593,0.00000191893,0.00393789
BE,2021-04,4.88582e-7,0.0000808278,0.0130149,8.72974e-10,1.40971e-9,0.00565148,0.000812908,0.0000018935,0.00432707
BE,2021-05,5.54777e-7,0.0000575653,0.015638,1.06921e-9,1.41714e-9,0.00539835,0.000897733,9.17188e-7,0.00385407
BE,2021-06,5.458e-7,0.0000859924,0.0109332,6.38165e-10,1.46064e-9,0.00574999,0.000907078,0.00000199538,0.00447733
BE,2021-07,5.12759e-7,0.000091716,0.0128065,8.36602e-10,1.49985e-9,0.00605784,0.000858771,0.00000224159,0.0047133
BE,2021-08,4.8236e-7,0.0000927686,0.0136384,9.36964e-10,1.48861e-9,0.00609505,0.000811333,0.00000232649,0.00474094
BE,2021-09,4.85085e-7,0.0000956213,0.0124455,8.05399e-10,1.48304e-9,0.00610692,0.00082457,0.00000242453,0.00475381
BE,2021-10,3.32804e-7,0.0000832775,0.0162279,1.28897e-9,1.30879e-9,0.00562285,0.000568299,0.00000223307,0.00430994
BE,2021-11,1.9035e-7,0.0000743664,0.0102604,8.29616e-10,9.32654e-10,0.00420794,0.000344156,0.0000022245,0.00339147
BE,2021-12,1.55896e-7,0.0000722028,0.0117417,9.99659e-10,9.11952e-10,0.00418639,0.000285532,0.00000219903,0.00335064
BE,2022-01,1.60098e-7,0.0000625267,0.0101309,8.43931e-10,8.20074e-10,0.00369819,0.000286555,0.00000185942,0.00294633
BE,2022-02,3.22374e-7,0.0000525918,0.0192021,1.57938e-9,1.18394e-9,0.00491573,0.000525581,0.00000112939,0.00347798
BE,2022-03,4.97345e-7,0.0000862763,0.0131018,8.74884e-10,1.45538e-9,0.00586745,0.000830588,0.00000207179,0.00452547
BE,2022-04,6.40217e-7,0.0000921885,0.0174301,1.17924e-9,1.77415e-9,0.00699725,0.00105464,0.00000198696,0.00524778
BE,2022-05,7.56913e-7,0.0000754797,0.0164117,9.9962e-10,1.79425e-9,0.00668558,0.00122515,0.00000118893,0.00486354
BE,2022-06,7.90858e-7,0.000114935,0.0164582,9.81127e-10,2.07381e-9,0.00808876,0.00130713,0.00000253915,0.00621043
BE,2022-07,8.19479e-7,0.000117962,0.0155768,8.82653e-10,2.10515e-9,0.00816033,0.0013531,0.00000260677,0.00631248
BE,2022-08,6.7746e-7,0.0000962916,0.0134618,7.84624e-10,1.74724e-9,0.00677328,0.00111723,0.0000021058,0.00521412
BE,2022-09,4.83147e-7,0.000082307,0.0127871,8.61063e-10,1.40528e-9,0.00564207,0.000803817,0.00000196141,0.00435502
BE,2022-10,4.30515e-7,0.000070161,0.0155636,1.1597e-9,1.33486e-9,0.00540314,0.000710425,0.00000159635,0.0040304
BE,2022-11,3.02144e-7,0.0000715615,0.0174219,1.42522e-9,1.22926e-9,0.00527639,0.000510053,0.00000185951,0.00394622
BE,2022-12,1.90802e-7,0.0000558485,0.0130701,1.09497e-9,8.90559e-10,0.00392024,0.000328264,0.00000153683,0.00296322
BE,2023-01,2.45098e-7,0.0000659177,0.0174122,1.46046e-9,1.12511e-9,0.00492877,0.000418401,0.00000175762,0.00365204
BE,2023-02,3.78962e-7,0.0000849676,0.0155501,1.19106e-9,1.35995e-9,0.0057437,0.000642516,0.0000022161,0.00440965
BE,2023-03,5.00264e-7,0.0000532545,0.020532,1.56639e-9,1.44339e-9,0.00566123,0.000806232,8.15327e-7,0.00390688
BE,2023-04,7.81547e-7,0.0000688069,0.0210845,1.38479e-9,1.90539e-9,0.00717987,0.00126725,8.42786e-7,0.00495048
BE,2023-05,0.00000103925,0.0000808201,0.023344,1.39767e-9,2.35555e-9,0.00866091,0.0016817,7.80246e-7,0.00595064
BE,2023-06,0.00000111209,0.0000782991,0.0220623,1.26541e-9,2.39259e-9,0.00854166,0.00178083,5.9386e-7,0.00595709
BE,2023-07,8.75328e-7,0.0000713703,0.0227435,1.51256e-9,2.07099e-9,0.00763519,0.00140103,7.73e-7,0.00533825
BE,2023-08,8.59929e-7,0.0000694569,0.0194021,1.19813e-9,1.96078e-9,0.00717022,0.00138204,7.56232e-7,0.00503676
BE,2023-09,8.49834e-7,0.000104046,0.020037,1.21974e-9,2.17902e-9,0.00847436,0.001407,0.00000197966,0.00614532
BE,2023-10,5.61422e-7,0.0000647313,0.0227438,1.69666e-9,1.64816e-9,0.00657256,0.000919973,0.00000107644,0.00450373
BE,2023-11,3.52013e-7,0.0000463871,0.0221976,1.80721e-9,1.26247e-9,0.00523624,0.00057584,8.08494e-7,0.00349071
BE,2023-12,2.88714e-7,0.0000408261,0.0227358,1.91639e-9,1.16126e-9,0.00488678,0.000467987,7.2601e-7,0.00323348
BE,2024-01,3.4682e-7,0.0000414944,0.0203874,1.64044e-9,1.18254e-9,0.00485116,0.000565606,6.59183e-7,0.00321245
BF,2019-01,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2019-02,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2019-03,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2019-04,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2019-05,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2019-06,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2019-07,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2019-08,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2019-09,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2019-10,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2019-11,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2019-12,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-01,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-02,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-03,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-04,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-05,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-06,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-07,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-08,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-09,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-10,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-11,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2020-12,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-01,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-02,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-03,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-04,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-05,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-06,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-07,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-08,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-09,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-10,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-11,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2021-12,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2022-01,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2022-02,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2022-03,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
BF,2022-04,2.42806e-7,0.0000212738,0.00649256,2.13333e-10,6.271e-10,0.00279546,0.000465191,1.38495e-7,0.00138002
